Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
1699,silver,3,test1699.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1699.wav,44100,1.71829932
1700,silver,3,test1700.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1700.wav,44100,1.578979592
1701,silver,3,test1701.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1701.wav,44100,1.996938776
1702,silver,3,test1702.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1702.wav,44100,1.996938776
1703,silver,3,test1703.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1703.wav,44100,1.811179138
1704,silver,3,test1704.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1704.wav,44100,1.857619048
1705,silver,3,test1705.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1705.wav,44100,2.182698413
1706,silver,3,test1706.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1706.wav,44100,1.950498866
1707,silver,3,test1707.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1707.wav,44100,2.043378685
1708,silver,3,test1708.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1708.wav,44100,1.996938776
1709,silver,3,test1709.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1709.wav,44100,1.904058957
1710,silver,3,test1710.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1710.wav,44100,1.06814059
1711,silver,3,test1711.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1711.wav,44100,1.857619048
1712,silver,3,test1712.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1712.wav,44100,1.996938776
1713,silver,3,test1713.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1713.wav,44100,2.043378685
1714,silver,3,test1714.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1714.wav,44100,1.67185941
1715,silver,3,test1715.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1715.wav,44100,2.925736961
1716,silver,3,test1716.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1716.wav,44100,1.67185941
1717,silver,3,test1717.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1717.wav,44100,1.764739229
1718,silver,3,test1718.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1718.wav,44100,1.625419501
1719,silver,3,test1719.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1719.wav,44100,1.393219955
1720,silver,3,test1720.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1720.wav,44100,1.857619048
1721,silver,3,test1721.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1721.wav,44100,2.182698413
1722,silver,3,test1722.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1722.wav,44100,1.857619048
1723,silver,3,test1723.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1723.wav,44100,3.250816327
1724,silver,3,test1724.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1724.wav,44100,1.393219955
1725,silver,3,test1725.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1725.wav,44100,1.67185941
1726,silver,3,test1726.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1726.wav,44100,2.089818594
1727,silver,3,test1727.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1727.wav,44100,2.043378685
1728,silver,3,test1728.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1728.wav,44100,1.904058957
1729,silver,3,test1729.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1729.wav,44100,1.904058957
1730,silver,3,test1730.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1730.wav,44100,1.578979592
1731,silver,3,test1731.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1731.wav,44100,1.578979592
1732,silver,3,test1732.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1732.wav,44100,1.904058957
1733,silver,3,test1733.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1733.wav,44100,1.393219955
1734,silver,3,test1734.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1734.wav,44100,1.71829932
1735,silver,3,test1735.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1735.wav,44100,1.996938776
1736,silver,3,test1736.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1736.wav,44100,1.904058957
1737,silver,3,test1737.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1737.wav,44100,1.71829932
1738,silver,3,test1738.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1738.wav,44100,1.764739229
1739,silver,3,test1739.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1739.wav,44100,1.950498866
1740,silver,3,test1740.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1740.wav,44100,1.857619048
1741,silver,3,test1741.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1741.wav,44100,1.393219955
1742,silver,3,test1742.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1742.wav,44100,1.904058957
1743,silver,3,test1743.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1743.wav,44100,1.764739229
1744,silver,3,test1744.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1744.wav,44100,1.811179138
1745,silver,3,test1745.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1745.wav,44100,1.764739229
1746,silver,3,test1746.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1746.wav,44100,1.996938776
1747,silver,3,test1747.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1747.wav,44100,1.578979592
1748,silver,3,test1748.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1748.wav,44100,2.136258503
1749,silver,3,test1749.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1749.wav,44100,1.71829932
1750,silver,3,test1750.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1750.wav,44100,1.578979592
1751,silver,3,test1751.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1751.wav,44100,1.67185941
1752,silver,3,test1752.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1752.wav,44100,1.578979592
1753,silver,3,test1753.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1753.wav,44100,1.996938776
1754,silver,3,test1754.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1754.wav,44100,1.996938776
1755,silver,3,test1755.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1755.wav,44100,1.02170068
1756,silver,3,test1756.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1756.wav,44100,0.835941043
1757,silver,3,test1757.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1757.wav,44100,0.882380952
1758,silver,3,test1758.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1758.wav,44100,1.161020408
1759,silver,3,test1759.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1759.wav,44100,1.114580499
1760,silver,3,test1760.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1760.wav,44100,0.696621315
1761,silver,3,test1761.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1761.wav,44100,0.975260771
1762,silver,3,test1762.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1762.wav,44100,0.835941043
1763,silver,3,test1763.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1763.wav,44100,0.928820862
1764,silver,3,test1764.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1764.wav,44100,0.835941043
1765,silver,3,test1765.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1765.wav,44100,1.02170068
1766,silver,3,test1766.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1766.wav,44100,0.928820862
1767,silver,3,test1767.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1767.wav,44100,0.928820862
1768,silver,3,test1768.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1768.wav,44100,0.835941043
1769,silver,3,test1769.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1769.wav,44100,0.743061224
1770,silver,3,test1770.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1770.wav,44100,1.207460317
1771,silver,3,test1771.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1771.wav,44100,0.928820862
1772,silver,3,test1772.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1772.wav,44100,1.161020408
1773,silver,3,test1773.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1773.wav,44100,1.02170068
1774,silver,3,test1774.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1774.wav,44100,0.975260771
1775,silver,3,test1775.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1775.wav,44100,1.253900227
1776,silver,3,test1776.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1776.wav,44100,0.882380952
1777,silver,3,test1777.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1777.wav,44100,1.06814059
1778,silver,3,test1778.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1778.wav,44100,1.207460317
1779,silver,3,test1779.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1779.wav,44100,1.06814059
1780,silver,3,test1780.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1780.wav,44100,1.346780045
1781,silver,3,test1781.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1781.wav,44100,0.928820862
1782,silver,3,test1782.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1782.wav,44100,1.904058957
1783,silver,3,test1783.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1783.wav,44100,1.207460317
1784,silver,3,test1784.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1784.wav,44100,1.114580499
1785,silver,3,test1785.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1785.wav,44100,1.253900227
1786,silver,3,test1786.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1786.wav,44100,0.928820862
1787,silver,3,test1787.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1787.wav,44100,0.835941043
1788,silver,3,test1788.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1788.wav,44100,1.114580499
1789,silver,3,test1789.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1789.wav,44100,1.06814059
1790,silver,3,test1790.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1790.wav,44100,0.882380952
1791,silver,3,test1791.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1791.wav,44100,0.789501134
1792,silver,3,test1792.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1792.wav,44100,0.882380952
1793,silver,3,test1793.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1793.wav,44100,0.882380952
1794,silver,3,test1794.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1794.wav,44100,0.835941043
1795,silver,3,test1795.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1795.wav,44100,0.835941043
1796,silver,3,test1796.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1796.wav,44100,0.882380952
1797,silver,3,test1797.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1797.wav,44100,0.835941043
1798,silver,3,test1798.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1798.wav,44100,1.06814059
1799,silver,3,test1799.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1799.wav,44100,0.975260771
1800,silver,3,test1800.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1800.wav,44100,0.975260771
1801,silver,3,test1801.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1801.wav,44100,1.996938776
1802,silver,3,test1802.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1802.wav,44100,1.996938776
1803,silver,3,test1803.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1803.wav,44100,1.811179138
1804,silver,3,test1804.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1804.wav,44100,1.857619048
1805,silver,3,test1805.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1805.wav,44100,2.182698413
1806,silver,3,test1806.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1806.wav,44100,1.950498866
1807,silver,3,test1807.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1807.wav,44100,2.043378685
1808,silver,3,test1808.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1808.wav,44100,1.996938776
1809,silver,3,test1809.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1809.wav,44100,1.904058957
1810,silver,3,test1810.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1810.wav,44100,1.06814059
1811,silver,3,test1811.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1811.wav,44100,1.857619048
1812,silver,3,test1812.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1812.wav,44100,1.996938776
1813,silver,3,test1813.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1813.wav,44100,2.043378685
1814,silver,3,test1814.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1814.wav,44100,1.67185941
1815,silver,3,test1815.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1815.wav,44100,2.925736961
1816,silver,3,test1816.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1816.wav,44100,1.67185941
1817,silver,3,test1817.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1817.wav,44100,1.764739229
1818,silver,3,test1818.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1818.wav,44100,1.625419501
1819,silver,3,test1819.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1819.wav,44100,1.393219955
1820,silver,3,test1820.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1820.wav,44100,1.857619048
1821,silver,3,test1821.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1821.wav,44100,2.182698413
1822,silver,3,test1822.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1822.wav,44100,1.857619048
1823,silver,3,test1823.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1823.wav,44100,3.250816327
1824,silver,3,test1824.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1824.wav,44100,1.393219955
1825,silver,3,test1825.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1825.wav,44100,1.67185941
1826,silver,3,test1826.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1826.wav,44100,2.089818594
1827,silver,3,test1827.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1827.wav,44100,2.043378685
1828,silver,3,test1828.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1828.wav,44100,1.904058957
1829,silver,3,test1829.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1829.wav,44100,1.904058957
1830,silver,3,test1830.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1830.wav,44100,1.578979592
1831,silver,3,test1831.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1831.wav,44100,1.578979592
1832,silver,3,test1832.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1832.wav,44100,1.904058957
1833,silver,3,test1833.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1833.wav,44100,1.393219955
1834,silver,3,test1834.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1834.wav,44100,1.71829932
1835,silver,3,test1835.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1835.wav,44100,1.996938776
1836,silver,3,test1836.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1836.wav,44100,1.904058957
1837,silver,3,test1837.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1837.wav,44100,1.71829932
1838,silver,3,test1838.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1838.wav,44100,1.764739229
1839,silver,3,test1839.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1839.wav,44100,1.950498866
1840,silver,3,test1840.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1840.wav,44100,1.857619048
1841,silver,3,test1841.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1841.wav,44100,1.393219955
1842,silver,3,test1842.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1842.wav,44100,1.904058957
1843,silver,3,test1843.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1843.wav,44100,1.764739229
1844,silver,3,test1844.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1844.wav,44100,1.811179138
1845,silver,3,test1845.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1845.wav,44100,1.764739229
1846,silver,3,test1846.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1846.wav,44100,1.996938776
1847,silver,3,test1847.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1847.wav,44100,1.578979592
1848,silver,3,test1848.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1848.wav,44100,2.136258503
1849,silver,3,test1849.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1849.wav,44100,1.71829932
1850,silver,3,test1850.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1850.wav,44100,1.578979592
1851,silver,3,test1851.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1851.wav,44100,1.996938776
1852,silver,3,test1852.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1852.wav,44100,1.996938776
1853,silver,3,test1853.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1853.wav,44100,1.811179138
1854,silver,3,test1854.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1854.wav,44100,1.857619048
1855,silver,3,test1855.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1855.wav,44100,2.182698413
1856,silver,3,test1856.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1856.wav,44100,1.950498866
1857,silver,3,test1857.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1857.wav,44100,2.043378685
1858,silver,3,test1858.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1858.wav,44100,1.996938776
1859,silver,3,test1859.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1859.wav,44100,1.904058957
1860,silver,3,test1860.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1860.wav,44100,1.06814059
1861,silver,3,test1861.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1861.wav,44100,1.857619048
1862,silver,3,test1862.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1862.wav,44100,1.996938776
1863,silver,3,test1863.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1863.wav,44100,2.043378685
1864,silver,3,test1864.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1864.wav,44100,1.67185941
1865,silver,3,test1865.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1865.wav,44100,2.925736961
1866,silver,3,test1866.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1866.wav,44100,1.67185941
1867,silver,3,test1867.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1867.wav,44100,1.764739229
1868,silver,3,test1868.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1868.wav,44100,1.625419501
1869,silver,3,test1869.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1869.wav,44100,1.393219955
1870,silver,3,test1870.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1870.wav,44100,1.857619048
1871,silver,3,test1871.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1871.wav,44100,2.182698413
1872,silver,3,test1872.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1872.wav,44100,1.857619048
1873,silver,3,test1873.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1873.wav,44100,3.250816327
1874,silver,3,test1874.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1874.wav,44100,1.393219955
1875,silver,3,test1875.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1875.wav,44100,1.67185941
1876,silver,3,test1876.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test1876.wav,44100,2.089818594
