Serial Number,Class Name,Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
10639,silver,3,silver1639,silver\silver1639,44100,0.743061224
10640,silver,3,silver1640,silver\silver1640,44100,0.835941043
10641,silver,3,silver1641,silver\silver1641,44100,0.882380952
10642,silver,3,silver1642,silver\silver1642,44100,0.835941043
10643,silver,3,silver1643,silver\silver1643,44100,1.02170068
10644,silver,3,silver1644,silver\silver1644,44100,0.835941043
10645,silver,3,silver1645,silver\silver1645,44100,0.696621315
10646,silver,3,silver1646,silver\silver1646,44100,0.696621315
10647,silver,3,silver1647,silver\silver1647,44100,0.743061224
10648,silver,3,silver1648,silver\silver1648,44100,0.696621315
10649,silver,3,silver1649,silver\silver1649,44100,0.743061224
10650,silver,3,silver1650,silver\silver1650,44100,0.696621315
10651,silver,3,silver1651,silver\silver1651,44100,0.650181406
10652,silver,3,silver1652,silver\silver1652,44100,0.696621315
10653,silver,3,silver1653,silver\silver1653,44100,0.696621315
10654,silver,3,silver1654,silver\silver1654,44100,0.650181406
10655,silver,3,silver1655,silver\silver1655,44100,0.603741497
10656,silver,3,silver1656,silver\silver1656,44100,0.789501134
10657,silver,3,silver1657,silver\silver1657,44100,0.696621315
10658,silver,3,silver1658,silver\silver1658,44100,0.696621315
10659,silver,3,silver1659,silver\silver1659,44100,0.835941043
10660,silver,3,silver1660,silver\silver1660,44100,0.882380952
10661,silver,3,silver1661,silver\silver1661,44100,0.743061224
10662,silver,3,silver1662,silver\silver1662,44100,0.882380952
10663,silver,3,silver1663,silver\silver1663,44100,0.603741497
10664,silver,3,silver1664,silver\silver1664,44100,0.650181406
10665,silver,3,silver1665,silver\silver1665,44100,0.789501134
10666,silver,3,silver1666,silver\silver1666,44100,0.835941043
10667,silver,3,silver1667,silver\silver1667,44100,0.743061224
10668,silver,3,silver1668,silver\silver1668,44100,0.743061224
10669,silver,3,silver1669,silver\silver1669,44100,0.743061224
10670,silver,3,silver1670,silver\silver1670,44100,0.650181406
10671,silver,3,silver1671,silver\silver1671,44100,1.06814059
10672,silver,3,silver1672,silver\silver1672,44100,0.835941043
10673,silver,3,silver1673,silver\silver1673,44100,0.835941043
10674,silver,3,silver1674,silver\silver1674,44100,0.743061224
10675,silver,3,silver1675,silver\silver1675,44100,0.928820862
10676,silver,3,silver1676,silver\silver1676,44100,0.928820862
10677,silver,3,silver1677,silver\silver1677,44100,1.161020408
10678,silver,3,silver1678,silver\silver1678,44100,0.928820862
10679,silver,3,silver1679,silver\silver1679,44100,1.02170068
10680,silver,3,silver1680,silver\silver1680,44100,1.02170068
10681,silver,3,silver1681,silver\silver1681,44100,1.02170068
10682,silver,3,silver1682,silver\silver1682,44100,1.02170068
10683,silver,3,silver1683,silver\silver1683,44100,2.322018141
10684,silver,3,silver1684,silver\silver1684,44100,2.322018141
10685,silver,3,silver1685,silver\silver1685,44100,2.322018141
10686,silver,3,silver1686,silver\silver1686,44100,2.322018141
10687,silver,3,silver1687,silver\silver1687,44100,2.322018141
10688,silver,3,silver1688,silver\silver1688,44100,2.322018141
10689,silver,3,silver1689,silver\silver1689,44100,2.322018141
10690,silver,3,silver1690,silver\silver1690,44100,2.322018141
10691,silver,3,silver1691,silver\silver1691,44100,2.322018141
10692,silver,3,silver1692,silver\silver1692,44100,2.322018141
10693,silver,3,silver1693,silver\silver1693,44100,2.322018141
10694,silver,3,silver1694,silver\silver1694,44100,2.322018141
10695,silver,3,silver1695,silver\silver1695,44100,1.904058957
10696,silver,3,silver1696,silver\silver1696,44100,1.904058957
10697,silver,3,silver1697,silver\silver1697,44100,1.904058957
10698,silver,3,silver1698,silver\silver1698,44100,1.904058957
10699,silver,3,silver1699,silver\silver1699,44100,1.904058957
10700,silver,3,silver1700,silver\silver1700,44100,1.904058957
10701,silver,3,silver1701,silver\silver1701,44100,2.322018141
10702,silver,3,silver1702,silver\silver1702,44100,1.950498866
10703,silver,3,silver1703,silver\silver1703,44100,2.136258503
10704,silver,3,silver1704,silver\silver1704,44100,2.461337868
10705,silver,3,silver1705,silver\silver1705,44100,2.182698413
10706,silver,3,silver1706,silver\silver1706,44100,3.157936508
10707,silver,3,silver1707,silver\silver1707,44100,4.086734694
10708,silver,3,silver1708,silver\silver1708,44100,1.904058957
10709,silver,3,silver1709,silver\silver1709,44100,2.043378685
10710,silver,3,silver1710,silver\silver1710,44100,1.207460317
10711,silver,3,silver1711,silver\silver1711,44100,1.300340136
10712,silver,3,silver1712,silver\silver1712,44100,2.322018141
10713,silver,3,silver1713,silver\silver1713,44100,2.693537415
10714,silver,3,silver1714,silver\silver1714,44100,2.414897959
10715,silver,3,silver1715,silver\silver1715,44100,1.67185941
10716,silver,3,silver1716,silver\silver1716,44100,0.417981859
10717,silver,3,silver1717,silver\silver1717,44100,1.950498866
10718,silver,3,silver1718,silver\silver1718,44100,2.229138322
10719,silver,3,silver1719,silver\silver1719,44100,2.136258503
10720,silver,3,silver1720,silver\silver1720,44100,1.161020408
10721,silver,3,silver1721,silver\silver1721,44100,1.996938776
10722,silver,3,silver1722,silver\silver1722,44100,1.764739229
10723,silver,3,silver1723,silver\silver1723,44100,2.275578231
10724,silver,3,silver1724,silver\silver1724,44100,1.67185941
10725,silver,3,silver1725,silver\silver1725,44100,1.346780045
10726,silver,3,silver1726,silver\silver1726,44100,1.532539683
10727,silver,3,silver1727,silver\silver1727,44100,1.857619048
10728,silver,3,silver1728,silver\silver1728,44100,1.71829932
10729,silver,3,silver1729,silver\silver1729,44100,1.486099773
10730,silver,3,silver1730,silver\silver1730,44100,1.578979592
10731,silver,3,silver1731,silver\silver1731,44100,1.625419501
10732,silver,3,silver1732,silver\silver1732,44100,1.346780045
10733,silver,3,silver1733,silver\silver1733,44100,1.532539683
10734,silver,3,silver1734,silver\silver1734,44100,1.578979592
10735,silver,3,silver1735,silver\silver1735,44100,1.811179138
10736,silver,3,silver1736,silver\silver1736,44100,1.300340136
10737,silver,3,silver1737,silver\silver1737,44100,1.625419501
10738,silver,3,silver1738,silver\silver1738,44100,1.346780045
10739,silver,3,silver1739,silver\silver1739,44100,1.06814059
10740,silver,3,silver1740,silver\silver1740,44100,1.625419501
10741,silver,3,silver1741,silver\silver1741,44100,1.207460317
10742,silver,3,silver1742,silver\silver1742,44100,1.114580499
10743,silver,3,silver1743,silver\silver1743,44100,1.253900227
10744,silver,3,silver1744,silver\silver1744,44100,1.207460317
10745,silver,3,silver1745,silver\silver1745,44100,1.486099773
10746,silver,3,silver1746,silver\silver1746,44100,1.06814059
10747,silver,3,silver1747,silver\silver1747,44100,1.253900227
10748,silver,3,silver1748,silver\silver1748,44100,1.253900227
10749,silver,3,silver1749,silver\silver1749,44100,1.114580499
10750,silver,3,silver1750,silver\silver1750,44100,1.114580499
10751,silver,3,silver1751,silver\silver1751,44100,1.114580499
10752,silver,3,silver1752,silver\silver1752,44100,0.975260771
10753,silver,3,silver1753,silver\silver1753,44100,0.928820862
10754,silver,3,silver1754,silver\silver1754,44100,1.02170068
10755,silver,3,silver1755,silver\silver1755,44100,1.02170068
10756,silver,3,silver1756,silver\silver1756,44100,0.835941043
10757,silver,3,silver1757,silver\silver1757,44100,0.882380952
10758,silver,3,silver1758,silver\silver1758,44100,1.161020408
10759,silver,3,silver1759,silver\silver1759,44100,1.114580499
10760,silver,3,silver1760,silver\silver1760,44100,0.696621315
10761,silver,3,silver1761,silver\silver1761,44100,0.975260771
10762,silver,3,silver1762,silver\silver1762,44100,0.835941043
10763,silver,3,silver1763,silver\silver1763,44100,0.928820862
10764,silver,3,silver1764,silver\silver1764,44100,0.835941043
10765,silver,3,silver1765,silver\silver1765,44100,1.02170068
10766,silver,3,silver1766,silver\silver1766,44100,0.928820862
10767,silver,3,silver1767,silver\silver1767,44100,0.928820862
10768,silver,3,silver1768,silver\silver1768,44100,0.835941043
10769,silver,3,silver1769,silver\silver1769,44100,0.743061224
10770,silver,3,silver1770,silver\silver1770,44100,1.207460317
10771,silver,3,silver1771,silver\silver1771,44100,0.928820862
10772,silver,3,silver1772,silver\silver1772,44100,1.161020408
10773,silver,3,silver1773,silver\silver1773,44100,1.02170068
10774,silver,3,silver1774,silver\silver1774,44100,0.975260771
10775,silver,3,silver1775,silver\silver1775,44100,1.253900227
10776,silver,3,silver1776,silver\silver1776,44100,0.882380952
10777,silver,3,silver1777,silver\silver1777,44100,1.06814059
10778,silver,3,silver1778,silver\silver1778,44100,1.207460317
10779,silver,3,silver1779,silver\silver1779,44100,1.06814059
10780,silver,3,silver1780,silver\silver1780,44100,1.346780045
10781,silver,3,silver1781,silver\silver1781,44100,0.928820862
10782,silver,3,silver1782,silver\silver1782,44100,1.904058957
10783,silver,3,silver1783,silver\silver1783,44100,1.207460317
10784,silver,3,silver1784,silver\silver1784,44100,1.114580499
10785,silver,3,silver1785,silver\silver1785,44100,1.253900227
10786,silver,3,silver1786,silver\silver1786,44100,0.928820862
10787,silver,3,silver1787,silver\silver1787,44100,0.835941043
10788,silver,3,silver1788,silver\silver1788,44100,1.114580499
10789,silver,3,silver1789,silver\silver1789,44100,1.06814059
10790,silver,3,silver1790,silver\silver1790,44100,0.882380952
10791,silver,3,silver1791,silver\silver1791,44100,0.789501134
10792,silver,3,silver1792,silver\silver1792,44100,0.882380952
10793,silver,3,silver1793,silver\silver1793,44100,0.882380952
10794,silver,3,silver1794,silver\silver1794,44100,0.835941043
10795,silver,3,silver1795,silver\silver1795,44100,0.835941043
10796,silver,3,silver1796,silver\silver1796,44100,0.882380952
10797,silver,3,silver1797,silver\silver1797,44100,0.835941043
10798,silver,3,silver1798,silver\silver1798,44100,1.06814059
10799,silver,3,silver1799,silver\silver1799,44100,0.975260771
10800,silver,3,silver1800,silver\silver1800,44100,0.975260771
10801,silver,3,silver1801,silver\silver1801,44100,0.789501134
10802,silver,3,silver1802,silver\silver1802,44100,0.928820862
10803,silver,3,silver1803,silver\silver1803,44100,0.743061224
10804,silver,3,silver1804,silver\silver1804,44100,0.743061224
10805,silver,3,silver1805,silver\silver1805,44100,0.743061224
10806,silver,3,silver1806,silver\silver1806,44100,0.975260771
10807,silver,3,silver1807,silver\silver1807,44100,0.696621315
10808,silver,3,silver1808,silver\silver1808,44100,0.789501134
10809,silver,3,silver1809,silver\silver1809,44100,0.835941043
10810,silver,3,silver1810,silver\silver1810,44100,0.696621315
10811,silver,3,silver1811,silver\silver1811,44100,0.835941043
10812,silver,3,silver1812,silver\silver1812,44100,0.743061224
10813,silver,3,silver1813,silver\silver1813,44100,0.789501134
10814,silver,3,silver1814,silver\silver1814,44100,0.835941043
10815,silver,3,silver1815,silver\silver1815,44100,0.743061224
10816,silver,3,silver1816,silver\silver1816,44100,0.650181406
10817,silver,3,silver1817,silver\silver1817,44100,0.789501134
10818,silver,3,silver1818,silver\silver1818,44100,0.882380952
10819,silver,3,silver1819,silver\silver1819,44100,0.743061224
10820,silver,3,silver1820,silver\silver1820,44100,0.835941043
10821,silver,3,silver1821,silver\silver1821,44100,0.789501134
10822,silver,3,silver1822,silver\silver1822,44100,0.835941043
10823,silver,3,silver1823,silver\silver1823,44100,0.975260771
10824,silver,3,silver1824,silver\silver1824,44100,0.882380952
10825,silver,3,silver1825,silver\silver1825,44100,0.789501134
10826,silver,3,silver1826,silver\silver1826,44100,0.789501134
10827,silver,3,silver1827,silver\silver1827,44100,0.743061224
10828,silver,3,silver1828,silver\silver1828,44100,0.928820862
10829,silver,3,silver1829,silver\silver1829,44100,1.02170068
10830,silver,3,silver1830,silver\silver1830,44100,0.882380952
10831,silver,3,silver1831,silver\silver1831,44100,0.928820862
10832,silver,3,silver1832,silver\silver1832,44100,0.882380952
10833,silver,3,silver1833,silver\silver1833,44100,0.835941043
10834,silver,3,silver1834,silver\silver1834,44100,0.882380952
10835,silver,3,silver1835,silver\silver1835,44100,0.835941043
10836,silver,3,silver1836,silver\silver1836,44100,0.835941043
10837,silver,3,silver1837,silver\silver1837,44100,0.835941043
10838,silver,3,silver1838,silver\silver1838,44100,0.835941043
10839,silver,3,silver1839,silver\silver1839,44100,0.928820862
10840,silver,3,silver1840,silver\silver1840,44100,0.928820862
10841,silver,3,silver1841,silver\silver1841,44100,0.835941043
10842,silver,3,silver1842,silver\silver1842,44100,0.975260771
10843,silver,3,silver1843,silver\silver1843,44100,0.789501134
10844,silver,3,silver1844,silver\silver1844,44100,0.975260771
10845,silver,3,silver1845,silver\silver1845,44100,0.928820862
10846,silver,3,silver1846,silver\silver1846,44100,1.02170068
10847,silver,3,silver1847,silver\silver1847,44100,0.882380952
10848,silver,3,silver1848,silver\silver1848,44100,1.02170068
10849,silver,3,silver1849,silver\silver1849,44100,0.882380952
10850,silver,3,silver1850,silver\silver1850,44100,1.114580499
10851,silver,3,silver1851,silver\silver1851,44100,0.928820862
10852,silver,3,silver1852,silver\silver1852,44100,0.835941043
10853,silver,3,silver1853,silver\silver1853,44100,0.928820862
10854,silver,3,silver1854,silver\silver1854,44100,0.743061224
10855,silver,3,silver1855,silver\silver1855,44100,0.603741497
10856,silver,3,silver1856,silver\silver1856,44100,0.743061224
10857,silver,3,silver1857,silver\silver1857,44100,1.114580499
10858,silver,3,silver1858,silver\silver1858,44100,1.02170068
10859,silver,3,silver1859,silver\silver1859,44100,0.743061224
10860,silver,3,silver1860,silver\silver1860,44100,0.835941043
10861,silver,3,silver1861,silver\silver1861,44100,0.882380952
10862,silver,3,silver1862,silver\silver1862,44100,0.835941043
10863,silver,3,silver1863,silver\silver1863,44100,1.02170068
10864,silver,3,silver1864,silver\silver1864,44100,0.835941043
10865,silver,3,silver1865,silver\silver1865,44100,0.696621315
10866,silver,3,silver1866,silver\silver1866,44100,0.696621315
10867,silver,3,silver1867,silver\silver1867,44100,0.743061224
10868,silver,3,silver1868,silver\silver1868,44100,0.696621315
10869,silver,3,silver1869,silver\silver1869,44100,0.743061224
10870,silver,3,silver1870,silver\silver1870,44100,0.696621315
10871,silver,3,silver1871,silver\silver1871,44100,0.650181406
10872,silver,3,silver1872,silver\silver1872,44100,0.696621315
10873,silver,3,silver1873,silver\silver1873,44100,0.696621315
10874,silver,3,silver1874,silver\silver1874,44100,0.650181406
10875,silver,3,silver1875,silver\silver1875,44100,0.603741497
10876,silver,3,silver1876,silver\silver1876,44100,0.789501134
10877,silver,3,silver1877,silver\silver1877,44100,0.696621315
10878,silver,3,silver1878,silver\silver1878,44100,0.696621315
10879,silver,3,silver1879,silver\silver1879,44100,0.835941043
10880,silver,3,silver1880,silver\silver1880,44100,0.882380952
10881,silver,3,silver1881,silver\silver1881,44100,0.743061224
10882,silver,3,silver1882,silver\silver1882,44100,0.882380952
10883,silver,3,silver1883,silver\silver1883,44100,0.603741497
10884,silver,3,silver1884,silver\silver1884,44100,0.650181406
10885,silver,3,silver1885,silver\silver1885,44100,0.789501134
10886,silver,3,silver1886,silver\silver1886,44100,0.835941043
10887,silver,3,silver1887,silver\silver1887,44100,0.743061224
10888,silver,3,silver1888,silver\silver1888,44100,0.743061224
10889,silver,3,silver1889,silver\silver1889,44100,0.743061224
10890,silver,3,silver1890,silver\silver1890,44100,0.650181406
10891,silver,3,silver1891,silver\silver1891,44100,1.06814059
10892,silver,3,silver1892,silver\silver1892,44100,0.835941043
10893,silver,3,silver1893,silver\silver1893,44100,0.835941043
10894,silver,3,silver1894,silver\silver1894,44100,0.743061224
10895,silver,3,silver1895,silver\silver1895,44100,0.928820862
10896,silver,3,silver1896,silver\silver1896,44100,0.928820862
10897,silver,3,silver1897,silver\silver1897,44100,1.161020408
10898,silver,3,silver1898,silver\silver1898,44100,0.928820862
10899,silver,3,silver1899,silver\silver1899,44100,1.02170068
10900,silver,3,silver1900,silver\silver1900,44100,1.02170068
10901,silver,3,silver1901,silver\silver1901,44100,1.02170068
10902,silver,3,silver1902,silver\silver1902,44100,1.02170068
10903,silver,3,silver1903,silver\silver1903,44100,2.322018141
10904,silver,3,silver1904,silver\silver1904,44100,2.322018141
10905,silver,3,silver1905,silver\silver1905,44100,2.322018141
10906,silver,3,silver1906,silver\silver1906,44100,2.322018141
10907,silver,3,silver1907,silver\silver1907,44100,2.322018141
10908,silver,3,silver1908,silver\silver1908,44100,2.322018141
10909,silver,3,silver1909,silver\silver1909,44100,2.322018141
10910,silver,3,silver1910,silver\silver1910,44100,2.322018141
10911,silver,3,silver1911,silver\silver1911,44100,2.322018141
10912,silver,3,silver1912,silver\silver1912,44100,2.322018141
10913,silver,3,silver1913,silver\silver1913,44100,2.322018141
10914,silver,3,silver1914,silver\silver1914,44100,2.322018141
10915,silver,3,silver1915,silver\silver1915,44100,1.904058957
10916,silver,3,silver1916,silver\silver1916,44100,1.904058957
10917,silver,3,silver1917,silver\silver1917,44100,1.904058957
10918,silver,3,silver1918,silver\silver1918,44100,1.904058957
10919,silver,3,silver1919,silver\silver1919,44100,1.904058957
10920,silver,3,silver1920,silver\silver1920,44100,1.904058957
10921,silver,3,silver1921,silver\silver1921,44100,2.322018141
10922,silver,3,silver1922,silver\silver1922,44100,1.950498866
10923,silver,3,silver1923,silver\silver1923,44100,2.136258503
10924,silver,3,silver1924,silver\silver1924,44100,2.461337868
10925,silver,3,silver1925,silver\silver1925,44100,2.182698413
10926,silver,3,silver1926,silver\silver1926,44100,3.157936508
10927,silver,3,silver1927,silver\silver1927,44100,4.086734694
10928,silver,3,silver1928,silver\silver1928,44100,1.904058957
10929,silver,3,silver1929,silver\silver1929,44100,2.043378685
10930,silver,3,silver1930,silver\silver1930,44100,1.207460317
10931,silver,3,silver1931,silver\silver1931,44100,1.300340136
10932,silver,3,silver1932,silver\silver1932,44100,2.322018141
10933,silver,3,silver1933,silver\silver1933,44100,2.693537415
10934,silver,3,silver1934,silver\silver1934,44100,2.414897959
10935,silver,3,silver1935,silver\silver1935,44100,1.67185941
10936,silver,3,silver1936,silver\silver1936,44100,0.417981859
10937,silver,3,silver1937,silver\silver1937,44100,1.950498866
10938,silver,3,silver1938,silver\silver1938,44100,2.229138322
10939,silver,3,silver1939,silver\silver1939,44100,2.136258503
10940,silver,3,silver1940,silver\silver1940,44100,1.161020408
10941,silver,3,silver1941,silver\silver1941,44100,1.996938776
10942,silver,3,silver1942,silver\silver1942,44100,1.764739229
10943,silver,3,silver1943,silver\silver1943,44100,2.275578231
10944,silver,3,silver1944,silver\silver1944,44100,1.67185941
10945,silver,3,silver1945,silver\silver1945,44100,1.346780045
10946,silver,3,silver1946,silver\silver1946,44100,1.532539683
10947,silver,3,silver1947,silver\silver1947,44100,1.857619048
10948,silver,3,silver1948,silver\silver1948,44100,1.71829932
10949,silver,3,silver1949,silver\silver1949,44100,1.486099773
10950,silver,3,silver1950,silver\silver1950,44100,1.578979592
10951,silver,3,silver1951,silver\silver1951,44100,1.625419501
10952,silver,3,silver1952,silver\silver1952,44100,1.346780045
10953,silver,3,silver1953,silver\silver1953,44100,1.532539683
10954,silver,3,silver1954,silver\silver1954,44100,1.578979592
10955,silver,3,silver1955,silver\silver1955,44100,1.811179138
10956,silver,3,silver1956,silver\silver1956,44100,1.300340136
10957,silver,3,silver1957,silver\silver1957,44100,1.625419501
10958,silver,3,silver1958,silver\silver1958,44100,1.346780045
10959,silver,3,silver1959,silver\silver1959,44100,1.06814059
10960,silver,3,silver1960,silver\silver1960,44100,1.625419501
10961,silver,3,silver1961,silver\silver1961,44100,1.207460317
10962,silver,3,silver1962,silver\silver1962,44100,1.114580499
10963,silver,3,silver1963,silver\silver1963,44100,1.253900227
10964,silver,3,silver1964,silver\silver1964,44100,1.207460317
10965,silver,3,silver1965,silver\silver1965,44100,1.486099773
10966,silver,3,silver1966,silver\silver1966,44100,1.06814059
10967,silver,3,silver1967,silver\silver1967,44100,1.253900227
10968,silver,3,silver1968,silver\silver1968,44100,1.253900227
10969,silver,3,silver1969,silver\silver1969,44100,1.114580499
10970,silver,3,silver1970,silver\silver1970,44100,1.114580499
10971,silver,3,silver1971,silver\silver1971,44100,1.114580499
10972,silver,3,silver1972,silver\silver1972,44100,0.975260771
10973,silver,3,silver1973,silver\silver1973,44100,0.928820862
10974,silver,3,silver1974,silver\silver1974,44100,1.02170068
10975,silver,3,silver1975,silver\silver1975,44100,1.02170068
10976,silver,3,silver1976,silver\silver1976,44100,0.835941043
10977,silver,3,silver1977,silver\silver1977,44100,0.882380952
10978,silver,3,silver1978,silver\silver1978,44100,1.161020408
10979,silver,3,silver1979,silver\silver1979,44100,1.114580499
10980,silver,3,silver1980,silver\silver1980,44100,0.696621315
10981,silver,3,silver1981,silver\silver1981,44100,0.975260771
10982,silver,3,silver1982,silver\silver1982,44100,0.835941043
10983,silver,3,silver1983,silver\silver1983,44100,0.928820862
10984,silver,3,silver1984,silver\silver1984,44100,0.835941043
10985,silver,3,silver1985,silver\silver1985,44100,1.02170068
10986,silver,3,silver1986,silver\silver1986,44100,0.928820862
10987,silver,3,silver1987,silver\silver1987,44100,0.928820862
10988,silver,3,silver1988,silver\silver1988,44100,0.835941043
10989,silver,3,silver1989,silver\silver1989,44100,0.743061224
10990,silver,3,silver1990,silver\silver1990,44100,1.207460317
10991,silver,3,silver1991,silver\silver1991,44100,0.928820862
10992,silver,3,silver1992,silver\silver1992,44100,1.161020408
10993,silver,3,silver1993,silver\silver1993,44100,1.02170068
10994,silver,3,silver1994,silver\silver1994,44100,0.975260771
10995,silver,3,silver1995,silver\silver1995,44100,1.253900227
10996,silver,3,silver1996,silver\silver1996,44100,0.882380952
10997,silver,3,silver1997,silver\silver1997,44100,1.06814059
10998,silver,3,silver1998,silver\silver1998,44100,1.207460317
10999,silver,3,silver1999,silver\silver1999,44100,1.06814059
11000,silver,3,silver2000,silver\silver2000,44100,1.346780045
11001,silver,3,silver2001,silver\silver2001,44100,0.928820862
11002,silver,3,silver2002,silver\silver2002,44100,1.904058957
11003,silver,3,silver2003,silver\silver2003,44100,1.207460317
11004,silver,3,silver2004,silver\silver2004,44100,1.114580499
11005,silver,3,silver2005,silver\silver2005,44100,1.253900227
11006,silver,3,silver2006,silver\silver2006,44100,0.928820862
11007,silver,3,silver2007,silver\silver2007,44100,0.835941043
11008,silver,3,silver2008,silver\silver2008,44100,1.114580499
11009,silver,3,silver2009,silver\silver2009,44100,1.06814059
11010,silver,3,silver2010,silver\silver2010,44100,0.882380952
11011,silver,3,silver2011,silver\silver2011,44100,0.789501134
11012,silver,3,silver2012,silver\silver2012,44100,0.882380952
11013,silver,3,silver2013,silver\silver2013,44100,0.882380952
11014,silver,3,silver2014,silver\silver2014,44100,0.835941043
11015,silver,3,silver2015,silver\silver2015,44100,0.835941043
11016,silver,3,silver2016,silver\silver2016,44100,0.882380952
11017,silver,3,silver2017,silver\silver2017,44100,0.835941043
11018,silver,3,silver2018,silver\silver2018,44100,1.06814059
11019,silver,3,silver2019,silver\silver2019,44100,0.975260771
11020,silver,3,silver2020,silver\silver2020,44100,0.975260771
11021,silver,3,silver2021,silver\silver2021,44100,0.789501134
11022,silver,3,silver2022,silver\silver2022,44100,0.928820862
11023,silver,3,silver2023,silver\silver2023,44100,0.743061224
11024,silver,3,silver2024,silver\silver2024,44100,0.743061224
11025,silver,3,silver2025,silver\silver2025,44100,0.743061224
11026,silver,3,silver2026,silver\silver2026,44100,0.975260771
11027,silver,3,silver2027,silver\silver2027,44100,0.696621315
11028,silver,3,silver2028,silver\silver2028,44100,0.789501134
11029,silver,3,silver2029,silver\silver2029,44100,0.835941043
11030,silver,3,silver2030,silver\silver2030,44100,0.696621315
11031,silver,3,silver2031,silver\silver2031,44100,0.835941043
11032,silver,3,silver2032,silver\silver2032,44100,0.743061224
11033,silver,3,silver2033,silver\silver2033,44100,0.789501134
11034,silver,3,silver2034,silver\silver2034,44100,0.835941043
11035,silver,3,silver2035,silver\silver2035,44100,0.743061224
11036,silver,3,silver2036,silver\silver2036,44100,0.650181406
11037,silver,3,silver2037,silver\silver2037,44100,0.789501134
11038,silver,3,silver2038,silver\silver2038,44100,0.882380952
11039,silver,3,silver2039,silver\silver2039,44100,0.743061224
11040,silver,3,silver2040,silver\silver2040,44100,0.835941043
11041,silver,3,silver2041,silver\silver2041,44100,0.789501134
11042,silver,3,silver2042,silver\silver2042,44100,0.835941043
11043,silver,3,silver2043,silver\silver2043,44100,0.975260771
11044,silver,3,silver2044,silver\silver2044,44100,0.882380952
11045,silver,3,silver2045,silver\silver2045,44100,0.789501134
11046,silver,3,silver2046,silver\silver2046,44100,0.789501134
11047,silver,3,silver2047,silver\silver2047,44100,0.743061224
11048,silver,3,silver2048,silver\silver2048,44100,0.928820862
11049,silver,3,silver2049,silver\silver2049,44100,1.02170068
11050,silver,3,silver2050,silver\silver2050,44100,0.882380952
11051,silver,3,silver2051,silver\silver2051,44100,0.928820862
11052,silver,3,silver2052,silver\silver2052,44100,0.882380952
11053,silver,3,silver2053,silver\silver2053,44100,0.835941043
11054,silver,3,silver2054,silver\silver2054,44100,0.882380952
11055,silver,3,silver2055,silver\silver2055,44100,0.835941043
11056,silver,3,silver2056,silver\silver2056,44100,0.835941043
11057,silver,3,silver2057,silver\silver2057,44100,0.835941043
11058,silver,3,silver2058,silver\silver2058,44100,0.835941043
11059,silver,3,silver2059,silver\silver2059,44100,0.928820862
11060,silver,3,silver2060,silver\silver2060,44100,0.928820862
11061,silver,3,silver2061,silver\silver2061,44100,0.835941043
11062,silver,3,silver2062,silver\silver2062,44100,0.975260771
11063,silver,3,silver2063,silver\silver2063,44100,0.789501134
11064,silver,3,silver2064,silver\silver2064,44100,0.975260771
11065,silver,3,silver2065,silver\silver2065,44100,0.928820862
11066,silver,3,silver2066,silver\silver2066,44100,1.02170068
11067,silver,3,silver2067,silver\silver2067,44100,0.882380952
11068,silver,3,silver2068,silver\silver2068,44100,1.02170068
11069,silver,3,silver2069,silver\silver2069,44100,0.882380952
11070,silver,3,silver2070,silver\silver2070,44100,1.114580499
11071,silver,3,silver2071,silver\silver2071,44100,0.928820862
11072,silver,3,silver2072,silver\silver2072,44100,0.835941043
11073,silver,3,silver2073,silver\silver2073,44100,0.928820862
11074,silver,3,silver2074,silver\silver2074,44100,0.743061224
11075,silver,3,silver2075,silver\silver2075,44100,0.603741497
11076,silver,3,silver2076,silver\silver2076,44100,0.743061224
11077,silver,3,silver2077,silver\silver2077,44100,1.114580499
11078,silver,3,silver2078,silver\silver2078,44100,1.02170068
11079,silver,3,silver2079,silver\silver2079,44100,0.743061224
11080,silver,3,silver2080,silver\silver2080,44100,0.835941043
11081,silver,3,silver2081,silver\silver2081,44100,0.882380952
11082,silver,3,silver2082,silver\silver2082,44100,0.835941043
11083,silver,3,silver2083,silver\silver2083,44100,1.02170068
11084,silver,3,silver2084,silver\silver2084,44100,0.835941043
11085,silver,3,silver2085,silver\silver2085,44100,0.696621315
11086,silver,3,silver2086,silver\silver2086,44100,0.696621315
11087,silver,3,silver2087,silver\silver2087,44100,0.743061224
11088,silver,3,silver2088,silver\silver2088,44100,0.696621315
11089,silver,3,silver2089,silver\silver2089,44100,0.743061224
11090,silver,3,silver2090,silver\silver2090,44100,0.696621315
11091,silver,3,silver2091,silver\silver2091,44100,0.650181406
11092,silver,3,silver2092,silver\silver2092,44100,0.696621315
11093,silver,3,silver2093,silver\silver2093,44100,0.696621315
11094,silver,3,silver2094,silver\silver2094,44100,0.650181406
11095,silver,3,silver2095,silver\silver2095,44100,0.603741497
11096,silver,3,silver2096,silver\silver2096,44100,0.789501134
11097,silver,3,silver2097,silver\silver2097,44100,0.696621315
11098,silver,3,silver2098,silver\silver2098,44100,0.696621315
11099,silver,3,silver2099,silver\silver2099,44100,0.835941043
11100,silver,3,silver2100,silver\silver2100,44100,0.882380952
11101,silver,3,silver2101,silver\silver2101,44100,2.089818594
11102,silver,3,silver2102,silver\silver2102,44100,1.904058957
11103,silver,3,silver2103,silver\silver2103,44100,1.950498866
